date,time,rainfall_event,wind_speed,wind_direction
20/7/20,2:50:00,4,3.6,267.9
20/7/20,3:00:00,4,3.4,267.4
20/7/20,3:10:00,4,3.2,268.2
20/7/20,3:20:00,4,3.5,260.5
20/7/20,3:30:00,4,4.9,259.2
20/7/20,3:40:00,4,4.1,259.6
20/7/20,3:50:00,4,5.5,255.5
20/7/20,4:00:00,4,5.5,257.4
20/7/20,4:10:00,4,6,255.8
20/7/20,4:20:00,4,5.7,255.1
20/7/20,4:30:00,4,5.5,258.2
20/7/20,4:40:00,4,6.8,257.4
20/7/20,4:50:00,4,6.8,257.1
20/7/20,5:00:00,4,6.7,260.7
20/7/20,5:10:00,4,7.1,257.2
20/7/20,5:20:00,4,8.2,256.5
20/7/20,5:30:00,4,7.8,259.5
20/7/20,5:40:00,4,7.4,260.4
20/7/20,5:50:00,4,8.3,257.3
20/7/20,6:00:00,4,7.6,258.4
20/7/20,6:10:00,4,8.6,256
20/7/20,6:20:00,4,8.4,254.3
20/7/20,6:30:00,4,8.3,251.9
20/7/20,6:40:00,4,7.7,250.5
20/7/20,6:50:00,4,8.4,251
20/7/20,7:00:00,4,9.5,250.4
20/7/20,7:10:00,4,11.2,252.3
20/7/20,7:20:00,4,11.5,250.3
20/7/20,7:30:00,4,11.8,239.8
20/7/20,7:40:00,4,13.4,239.9
20/7/20,7:50:00,4,13.9,239.5
20/7/20,8:00:00,4,14.8,235.3
20/7/20,8:10:00,4,16.6,235.2
20/7/20,8:20:00,4,15.5,236.4
20/7/20,8:30:00,4,15.6,232.3
20/7/20,8:40:00,4,17.6,230.6
20/7/20,8:50:00,4,16.5,229.3
20/7/20,9:00:00,4,17,228.6
20/7/20,9:10:00,4,16.5,227.5
20/7/20,9:20:00,4,16.5,224.8
20/7/20,9:30:00,4,19.2,233.7
20/7/20,9:40:00,4,19,233.5
20/7/20,9:50:00,4,17.8,235.6
20/7/20,10:00:00,4,18.9,236
20/7/20,10:10:00,4,16.1,238.5
20/7/20,10:20:00,4,16.9,243
20/7/20,10:30:00,4,16.1,239.1
20/7/20,10:40:00,4,17.4,225.7
20/7/20,10:50:00,4,16.4,236.3
20/7/20,11:00:00,4,17,235.7
20/7/20,11:10:00,4,16.2,235.8
20/7/20,11:20:00,4,17.1,230
20/7/20,11:30:00,4,19.3,236.4
20/7/20,11:40:00,4,18.7,236.7
20/7/20,11:50:00,4,16.7,230.6
20/7/20,12:00:00,4,15.6,212.3
20/7/20,12:10:00,4,15.1,232
20/7/20,12:20:00,4,16,226.6
20/7/20,12:30:00,4,15.7,220.2
20/7/20,12:40:00,4,16.8,224.7
20/7/20,12:50:00,4,15.9,237.3
20/7/20,13:00:00,4,16.6,234.3
20/7/20,13:10:00,4,14.6,230.7
20/7/20,13:20:00,4,18.2,243.6
20/7/20,13:30:00,4,19,234.6
20/7/20,13:40:00,4,20.1,228.1
20/7/20,13:50:00,4,16.8,231.2
20/7/20,14:00:00,4,18.6,223.1
20/7/20,14:10:00,4,16.8,234.9
20/7/20,14:20:00,4,14.5,221.9
20/7/20,14:30:00,4,15.7,220.8
20/7/20,14:40:00,4,15.2,215.6
20/7/20,14:50:00,4,14.5,217.2
20/7/20,15:00:00,4,17,229
20/7/20,15:10:00,4,13.6,220
20/7/20,15:20:00,4,13.5,225.1
20/7/20,15:30:00,4,15.2,224.9
20/7/20,15:40:00,4,15,230.7
20/7/20,15:50:00,4,14.7,215.4
20/7/20,16:00:00,4,14.6,221
20/7/20,16:10:00,4,12.9,218.3
20/7/20,16:20:00,4,13.5,228.1
20/7/20,16:30:00,4,14.1,218.8
20/7/20,16:40:00,4,11.6,223.2
20/7/20,16:50:00,4,11.1,223.9
20/7/20,17:00:00,4,11,229.7
20/7/20,17:10:00,4,8.9,233
20/7/20,17:20:00,4,9.5,232.6
20/7/20,17:30:00,4,7.5,236.8
20/7/20,17:40:00,4,7.6,234.8
20/7/20,17:50:00,4,5.9,240.2
20/7/20,18:00:00,4,6.1,240
20/7/20,18:10:00,4,6.4,237.5
20/7/20,18:20:00,4,7.3,238.6
20/7/20,18:30:00,4,6.8,239.2
20/7/20,18:40:00,4,7.5,233.8
20/7/20,18:50:00,4,7.3,237.4
20/7/20,19:00:00,4,6.6,246.8
20/7/20,19:10:00,4,8.8,238.3
20/7/20,19:20:00,4,8.2,248.9
20/7/20,19:30:00,4,9.7,247.9
20/7/20,19:40:00,4,9.1,247.9
20/7/20,19:50:00,4,8.5,251.2
20/7/20,20:00:00,4,8.8,257.5
20/7/20,20:10:00,4,9.5,253.6
20/7/20,20:20:00,4,9.6,247.6
20/7/20,20:30:00,4,12.8,238
20/7/20,20:40:00,4,12.8,240.3
20/7/20,20:50:00,4,10.9,241.4
20/7/20,21:00:00,4,10.9,237.4
20/7/20,21:10:00,4,13.5,238.8
20/7/20,21:20:00,4,12.6,239.1
20/7/20,21:30:00,4,13.9,229.9
20/7/20,21:40:00,4,14.2,228.8
20/7/20,21:50:00,4,13.6,226.7
20/7/20,22:00:00,4,11.3,227.4
20/7/20,22:10:00,4,8.9,228.5
20/7/20,22:20:00,4,9,224
20/7/20,22:30:00,4,8.8,220.7
20/7/20,22:40:00,4,9.3,217.8
20/7/20,22:50:00,4,8.7,219.5
20/7/20,23:00:00,4,8.1,217.3
20/7/20,23:10:00,4,7.5,217.8
20/7/20,23:20:00,4,6.7,218.9
20/7/20,23:30:00,4,3.5,183.2
20/7/20,23:40:00,4,2.6,135.7
20/7/20,23:50:00,4,2.4,97.6
21/7/20,0:00:00,4,1.2,113.8
21/7/20,0:10:00,4,0.2,200.1
21/7/20,0:20:00,4,1.5,159.8
21/7/20,0:30:00,4,2.4,159.1
21/7/20,0:40:00,4,2.3,122.5
21/7/20,0:50:00,4,2.4,125.9
21/7/20,1:00:00,4,1.7,169.5
21/7/20,1:10:00,4,1.2,146.7
21/7/20,1:20:00,4,0,170.6
21/7/20,1:30:00,4,0.3,237.2
21/7/20,1:40:00,4,0.5,215.5
21/7/20,1:50:00,4,1.3,248.1
21/7/20,2:00:00,4,0.5,258.5
21/7/20,2:10:00,4,0.5,274.3
21/7/20,2:20:00,4,0.3,217.4
21/7/20,2:30:00,4,0.2,80.4
21/7/20,2:40:00,4,0.8,78.1
21/7/20,2:50:00,4,0.9,83.4
21/7/20,3:00:00,4,1.4,115.3
21/7/20,3:10:00,4,1.2,81.5
21/7/20,3:20:00,4,1,71.6
21/7/20,3:30:00,4,1.5,88.3
21/7/20,3:40:00,4,1.7,96.9
21/7/20,3:50:00,4,2.3,95.1
21/7/20,4:00:00,4,2.6,84.1
21/7/20,4:10:00,4,3.5,93
21/7/20,4:20:00,4,3.6,93
21/7/20,4:30:00,4,3.1,85.2
21/7/20,4:40:00,4,4,72.2
21/7/20,4:50:00,4,4.6,76.5
21/7/20,5:00:00,4,5.2,69.4
21/7/20,5:10:00,4,4.4,84.7
21/7/20,5:20:00,4,3.7,102.7
21/7/20,5:30:00,4,3.3,83.3
21/7/20,5:40:00,4,3.6,81.7
21/7/20,5:50:00,4,4.4,97.3
21/7/20,6:00:00,4,4.4,98.2
21/7/20,6:10:00,4,5.2,84.7
21/7/20,6:20:00,4,5.3,90
21/7/20,6:30:00,4,5,83.6
21/7/20,6:40:00,4,6.1,84.4
21/7/20,6:50:00,4,6.8,80.6
21/7/20,7:00:00,4,6.4,83.9
21/7/20,7:10:00,4,6.9,77.4
21/7/20,7:20:00,4,5.7,77.3
21/7/20,7:30:00,4,7.5,73.7
21/7/20,7:40:00,4,9.6,81.3
21/7/20,7:50:00,4,9.8,83
21/7/20,8:00:00,4,13.3,87
21/7/20,8:10:00,4,11.2,80.3
21/7/20,8:20:00,4,10.2,79.7
21/7/20,8:30:00,4,12,81.6
21/7/20,8:40:00,4,12.7,87.9
21/7/20,8:50:00,4,12,82.9
21/7/20,9:00:00,4,13.2,90.7
21/7/20,9:10:00,4,15.6,87.8
21/7/20,9:20:00,4,15.1,82.8
21/7/20,9:30:00,4,16.4,87.5
21/7/20,9:40:00,4,13.9,81.2
21/7/20,9:50:00,4,15.1,84.9
21/7/20,10:00:00,4,13.6,89.6
21/7/20,10:10:00,4,14.4,76.2
21/7/20,10:20:00,4,14.7,91.3
21/7/20,10:30:00,4,14.9,97.4
21/7/20,10:40:00,4,13.6,74.8
21/7/20,10:50:00,4,14.6,76.8
21/7/20,11:00:00,4,13.5,56.7
21/7/20,11:10:00,4,13,60
21/7/20,11:20:00,4,13.2,57.9
21/7/20,11:30:00,4,13.4,74.4
21/7/20,11:40:00,4,13.4,80.4
21/7/20,11:50:00,4,14.2,79.6
21/7/20,12:00:00,4,13.4,82.5
21/7/20,12:10:00,4,12.3,71.2
21/7/20,12:20:00,4,12.5,84
21/7/20,12:30:00,4,12,74.2
21/7/20,12:40:00,4,9.6,67.6
21/7/20,12:50:00,4,10.5,79.6
21/7/20,13:00:00,4,10.1,68.1
21/7/20,13:10:00,4,10.3,85.3
21/7/20,13:20:00,4,11.6,60.9
21/7/20,13:30:00,4,12,74.7
21/7/20,13:40:00,4,10.4,74.3
21/7/20,13:50:00,4,11.7,95.2
21/7/20,14:00:00,4,11.4,92.6
21/7/20,14:10:00,4,10.4,113.1
21/7/20,14:20:00,4,11,90.5
21/7/20,14:30:00,4,9.8,90
21/7/20,14:40:00,4,9.8,60.8
21/7/20,14:50:00,4,9.3,74.9
21/7/20,15:00:00,4,10.2,77
21/7/20,15:10:00,4,10.1,60.3
21/7/20,15:20:00,4,9.5,70.3
21/7/20,15:30:00,4,10.4,73.1
21/7/20,15:40:00,4,10.2,66.7
21/7/20,15:50:00,4,10.7,71.3
21/7/20,16:00:00,4,10.8,67.9
21/7/20,16:10:00,4,10,65.8
21/7/20,16:20:00,4,10.6,65.1
21/7/20,16:30:00,4,10.3,69.5
21/7/20,16:40:00,4,10.7,78.2
21/7/20,16:50:00,4,9.4,74.6
21/7/20,17:00:00,4,7.9,74.1
21/7/20,17:10:00,4,9.2,79.1
21/7/20,17:20:00,4,7.6,79.2
21/7/20,17:30:00,4,6.2,73.1
21/7/20,17:40:00,4,4.8,73.9
21/7/20,17:50:00,4,4.5,84.7
21/7/20,18:00:00,4,4.8,81.1
21/7/20,18:10:00,4,7.1,79
21/7/20,18:20:00,4,7,79.1
21/7/20,18:30:00,4,7.5,86.3
21/7/20,18:40:00,4,8.8,86.3
21/7/20,18:50:00,4,9.4,79.7
21/7/20,19:00:00,4,9.1,84
21/7/20,19:10:00,4,9.7,85.1
21/7/20,19:20:00,4,9.9,86.3
21/7/20,19:30:00,4,8.6,85
21/7/20,19:40:00,4,8.4,82.4
21/7/20,19:50:00,4,10.4,78.6
21/7/20,20:00:00,4,11.4,81.1
21/7/20,20:10:00,4,11,82.6
21/7/20,20:20:00,4,10.6,82.4
21/7/20,20:30:00,4,10.7,81.4
21/7/20,20:40:00,4,8.9,75.4
21/7/20,20:50:00,4,9.3,78.5
21/7/20,21:00:00,4,9.6,79.8
21/7/20,21:10:00,4,9.9,88.3
21/7/20,21:20:00,4,9.6,91.7
21/7/20,21:30:00,4,9.1,82.3
21/7/20,21:40:00,4,8.1,83
21/7/20,21:50:00,4,7.2,82.8
21/7/20,22:00:00,4,7.1,74.6
21/7/20,22:10:00,4,7.3,80.8
21/7/20,22:20:00,4,6.2,79.9
21/7/20,22:30:00,4,5.7,69.9
21/7/20,22:40:00,4,6.1,68.4
21/7/20,22:50:00,4,5.9,62
21/7/20,23:00:00,4,4.1,59.8
21/7/20,23:10:00,4,3.4,47.4
21/7/20,23:20:00,4,3.8,63.6
21/7/20,23:30:00,4,4.3,65
21/7/20,23:40:00,4,4.5,64.5
21/7/20,23:50:00,4,3.6,53
22/7/20,0:00:00,4,3.2,54.8
22/7/20,0:10:00,4,3.1,64.2
22/7/20,0:20:00,4,2.4,80.9
22/7/20,0:30:00,4,3.2,75.9
22/7/20,0:40:00,4,2.5,60.6
22/7/20,0:50:00,4,2.4,81.1
22/7/20,1:00:00,4,2.4,98.2
22/7/20,1:10:00,4,1.8,102.7
22/7/20,1:20:00,4,3.3,95.3
22/7/20,1:30:00,4,3.1,106.5
22/7/20,1:40:00,4,3,94
22/7/20,1:50:00,4,3.4,99.5
22/7/20,2:00:00,4,4.3,106.6
22/7/20,2:10:00,4,5,108.4
22/7/20,2:20:00,4,5.3,107.2
22/7/20,2:30:00,4,5.2,109.4
22/7/20,2:40:00,4,4.2,101.7
22/7/20,2:50:00,4,4.7,106.3
22/7/20,3:00:00,4,5.9,104.8
22/7/20,3:10:00,4,5.1,97.7
22/7/20,3:20:00,4,4.9,101.3
22/7/20,3:30:00,4,3.2,122.4
22/7/20,3:40:00,4,3.1,138.9
22/7/20,3:50:00,4,5.9,115.3
22/7/20,4:00:00,4,6.5,105.8
22/7/20,4:10:00,4,5.7,106.6
22/7/20,4:20:00,4,5.5,105.6
22/7/20,4:30:00,4,4.7,104
22/7/20,4:40:00,4,4,99.4
22/7/20,4:50:00,4,3.5,101.2
22/7/20,5:00:00,4,3.8,101.6
22/7/20,5:10:00,4,3.6,89.6
22/7/20,5:20:00,4,3.6,89.1
22/7/20,5:30:00,4,3.1,107.8
22/7/20,5:40:00,4,5.5,104.6
22/7/20,5:50:00,4,8.1,115.4
22/7/20,6:00:00,4,7,125.5
22/7/20,6:10:00,4,5.5,134.9
22/7/20,6:20:00,4,4.3,131.8
22/7/20,6:30:00,4,3.3,133.8
22/7/20,6:40:00,4,2.2,115.1
22/7/20,6:50:00,4,2.9,92.2
22/7/20,7:00:00,4,2,81
22/7/20,7:10:00,4,1.3,74.9
22/7/20,7:20:00,4,2.8,94.4
22/7/20,7:30:00,4,4.7,100.7
22/7/20,7:40:00,4,3.5,117.7
22/7/20,7:50:00,4,5.4,117.8
22/7/20,8:00:00,4,7.2,112.7
22/7/20,8:10:00,4,7.2,116.8
22/7/20,8:20:00,4,8.5,117.4
22/7/20,8:30:00,4,8.4,117.8
22/7/20,8:40:00,4,8.1,119.2
22/7/20,8:50:00,4,6.9,106
22/7/20,9:00:00,4,7.8,96.4
22/7/20,9:10:00,4,9.7,93.8
22/7/20,9:20:00,4,9.4,93.3
22/7/20,9:30:00,4,10.6,89.5
22/7/20,9:40:00,4,10.1,94.1
22/7/20,9:50:00,4,11.9,104.5
22/7/20,10:00:00,4,14.2,104.9
22/7/20,10:10:00,4,13.5,104.8
22/7/20,10:20:00,4,14.2,106.8
22/7/20,10:30:00,4,12.4,114.4
22/7/20,10:40:00,4,12.4,113.6
22/7/20,10:50:00,4,10.3,117.6
22/7/20,11:00:00,4,10.5,121.1
22/7/20,11:10:00,4,8.1,134.6
22/7/20,11:20:00,4,7.7,143.5
22/7/20,11:30:00,4,8.3,98.2
22/7/20,11:40:00,4,10.3,96.9
22/7/20,11:50:00,4,8.6,94.7
22/7/20,12:00:00,4,6.6,98.8
22/7/20,12:10:00,4,7.6,106.3
22/7/20,12:20:00,4,10.2,96.7
22/7/20,12:30:00,4,11.4,95.8
22/7/20,12:40:00,4,8.7,85.5
22/7/20,12:50:00,4,9,102.1
22/7/20,13:00:00,4,11.5,98.6
22/7/20,13:10:00,4,11.3,103.8
22/7/20,13:20:00,4,9.5,92.4
22/7/20,13:30:00,4,11.6,78.3
22/7/20,13:40:00,4,11.6,89.9
22/7/20,13:50:00,4,11.8,86.4
22/7/20,14:00:00,4,10.6,77.5
22/7/20,14:10:00,4,10.4,77.1
22/7/20,14:20:00,4,11.1,84.8
22/7/20,14:30:00,4,12.8,89.8
22/7/20,14:40:00,4,12.5,97.3
22/7/20,14:50:00,4,7.8,77.7
22/7/20,15:00:00,4,8.7,75.8
22/7/20,15:10:00,4,7.7,110.8
22/7/20,15:20:00,4,7.6,123.8
22/7/20,15:30:00,4,10.6,102.6
22/7/20,15:40:00,4,6.8,114.1
22/7/20,15:50:00,4,7,115.4
22/7/20,16:00:00,4,5.9,99.3
22/7/20,16:10:00,4,4.7,109.2
22/7/20,16:20:00,4,6.3,113.1
22/7/20,16:30:00,4,6.5,112.9
22/7/20,16:40:00,4,6.6,114.1
22/7/20,16:50:00,4,6,115.9
22/7/20,17:00:00,4,5.7,107.9
22/7/20,17:10:00,4,4.8,103.4
22/7/20,17:20:00,4,5.7,89.5
22/7/20,17:30:00,4,6.2,96.3
22/7/20,17:40:00,4,7.2,114.2
22/7/20,17:50:00,4,7.9,112.9
22/7/20,18:00:00,4,5.1,110.2
22/7/20,18:10:00,4,5.1,114.6
22/7/20,18:20:00,4,4.3,134.6
22/7/20,18:30:00,4,5.1,117.1
22/7/20,18:40:00,4,5,139.9
22/7/20,18:50:00,4,4.6,123
22/7/20,19:00:00,4,4.7,114.7
22/7/20,19:10:00,4,5.7,106.1
22/7/20,19:20:00,4,7,97.7
22/7/20,19:30:00,4,8.6,94.7
22/7/20,19:40:00,4,7.7,89.6
22/7/20,19:50:00,4,7.6,97.2
22/7/20,20:00:00,4,6.8,105.8
22/7/20,20:10:00,4,6.8,103.2
22/7/20,20:20:00,4,5.4,96.4
22/7/20,20:30:00,4,4.9,96.4
22/7/20,20:40:00,4,4,113
22/7/20,20:50:00,4,4.1,106.8
22/7/20,21:00:00,4,3.9,99.4
22/7/20,21:10:00,4,3.2,89.9
22/7/20,21:20:00,4,3.9,81.1
22/7/20,21:30:00,4,3.8,99.5
22/7/20,21:40:00,4,4.8,112.4
22/7/20,21:50:00,4,6.2,124
22/7/20,22:00:00,4,7.7,122.1
22/7/20,22:10:00,4,8.8,111.4
22/7/20,22:20:00,4,8.2,104.9
22/7/20,22:30:00,4,9.6,102.7
22/7/20,22:40:00,4,10.2,105.6
22/7/20,22:50:00,4,8.6,95.4
22/7/20,23:00:00,4,8.8,99.6
22/7/20,23:10:00,4,8.1,101.5
22/7/20,23:20:00,4,9.6,98.1
22/7/20,23:30:00,4,9.7,86.8
22/7/20,23:40:00,4,8.4,88.5
22/7/20,23:50:00,4,7.8,92.1
23/7/20,0:00:00,4,5.3,88.9
23/7/20,0:10:00,4,5.9,100.7
23/7/20,0:20:00,4,5.7,105.7
23/7/20,0:30:00,4,5.9,104.8
23/7/20,0:40:00,4,7.2,96.6
23/7/20,0:50:00,4,7.2,88.7
23/7/20,1:00:00,4,7.5,90.8
23/7/20,1:10:00,4,8.7,90.9
23/7/20,1:20:00,4,8.1,90.6
23/7/20,1:30:00,4,9.1,94.9
23/7/20,1:40:00,4,9.1,103.4
23/7/20,1:50:00,4,7.7,105.4
23/7/20,2:00:00,4,7.5,104.7
23/7/20,2:10:00,4,7.5,108.5
23/7/20,2:20:00,4,7.8,107.6
23/7/20,2:30:00,4,8.9,104.8
23/7/20,2:40:00,4,9.9,101.1
23/7/20,2:50:00,4,10,100.4
23/7/20,3:00:00,4,11.1,98.4
23/7/20,3:10:00,4,9.4,96.6
23/7/20,3:20:00,4,10.1,95.7
23/7/20,3:30:00,4,10.4,99.1
23/7/20,3:40:00,4,10.5,104.5
23/7/20,3:50:00,4,9,99.1
23/7/20,4:00:00,4,9.6,100.9
23/7/20,4:10:00,4,8.6,95
23/7/20,4:20:00,4,9.3,96.6
23/7/20,4:30:00,4,10.6,101.6
23/7/20,4:40:00,4,11.4,98.8
23/7/20,4:50:00,4,11.6,97.4
23/7/20,5:00:00,4,8.8,99.5
23/7/20,5:10:00,4,7.5,99.5
23/7/20,5:20:00,4,8.4,103.2
23/7/20,5:30:00,4,8.9,107.7
23/7/20,5:40:00,4,7,116.6
23/7/20,5:50:00,4,4.9,130.6
23/7/20,6:00:00,4,3.3,148.8
23/7/20,6:10:00,4,3.4,146.7
23/7/20,6:20:00,4,3.5,160.9
23/7/20,6:30:00,4,3.7,154.7
23/7/20,6:40:00,4,3.4,144.2
23/7/20,6:50:00,4,3.6,144.9
23/7/20,7:00:00,4,4.2,147
23/7/20,7:10:00,4,3.7,147
23/7/20,7:20:00,4,3.8,146
23/7/20,7:30:00,4,4.4,157.6
23/7/20,7:40:00,4,4.9,153.5
23/7/20,7:50:00,4,4.1,146.9
23/7/20,8:00:00,4,4.2,141.8
23/7/20,8:10:00,4,3.1,127
23/7/20,8:20:00,4,2.9,137.2
23/7/20,8:30:00,4,5.2,104
23/7/20,8:40:00,4,5.9,100.1
23/7/20,8:50:00,4,6.5,105.6
23/7/20,9:00:00,4,6.3,110.2
23/7/20,9:10:00,4,6.3,116.3
23/7/20,9:20:00,4,7,118
23/7/20,9:30:00,4,7.9,110.1
23/7/20,9:40:00,4,8.2,106.9
23/7/20,9:50:00,4,9.7,100.3
23/7/20,10:00:00,4,11.3,104.5
23/7/20,10:10:00,4,12.2,103.8
23/7/20,10:20:00,4,11,106
23/7/20,10:30:00,4,11.3,114.5
23/7/20,10:40:00,4,10.8,109.7
23/7/20,10:50:00,4,13.8,108.2
23/7/20,11:00:00,4,14,100.8
23/7/20,11:10:00,4,13.3,101.4
23/7/20,11:20:00,4,13.1,107.6
23/7/20,11:30:00,4,12.8,98.8
23/7/20,11:40:00,4,11.9,100.9
23/7/20,11:50:00,4,13.6,93.7
23/7/20,12:00:00,4,13.3,107.6
23/7/20,12:10:00,4,12.2,103.7
23/7/20,12:20:00,4,13.7,105.7
23/7/20,12:30:00,4,12.5,108.3
23/7/20,12:40:00,4,11.8,112.9
23/7/20,12:50:00,4,9.7,102.8
23/7/20,13:00:00,4,10.6,103.1
23/7/20,13:10:00,4,9.5,106.3
23/7/20,13:20:00,4,8.9,110.5
23/7/20,13:30:00,4,8.9,97.7
23/7/20,13:40:00,4,8.8,97.3
23/7/20,13:50:00,4,10,97.2
23/7/20,14:00:00,4,9.8,106.4
23/7/20,14:10:00,4,10,92.1
23/7/20,14:20:00,4,8.2,109.6
23/7/20,14:30:00,4,7.6,100.1
23/7/20,14:40:00,4,8.6,99.8
23/7/20,14:50:00,4,8.9,112.5
23/7/20,15:00:00,4,8,101.1
23/7/20,15:10:00,4,7.9,102.6
23/7/20,15:20:00,4,8,98.5
23/7/20,15:30:00,4,8.4,97.3
23/7/20,15:40:00,4,8.1,96.1
23/7/20,15:50:00,4,9.6,110.9
23/7/20,16:00:00,4,8,105.9
23/7/20,16:10:00,4,7,110.6
23/7/20,16:20:00,4,6.5,108.6
23/7/20,16:30:00,4,5.9,103.8
23/7/20,16:40:00,4,6.2,97.5
23/7/20,16:50:00,4,6.1,96.8
23/7/20,17:00:00,4,4.3,101.5
23/7/20,17:10:00,4,4.1,106.7
23/7/20,17:20:00,4,4.4,101.9
23/7/20,17:30:00,4,5.4,93.5
23/7/20,17:40:00,4,5.1,101.5
23/7/20,17:50:00,4,4.7,103.3
23/7/20,18:00:00,4,4.7,97.3
23/7/20,18:10:00,4,4.6,88.7
23/7/20,18:20:00,4,4.5,88.3
23/7/20,18:30:00,4,4.7,100
23/7/20,18:40:00,4,4.8,105.9
23/7/20,18:50:00,4,5.4,108.8
23/7/20,19:00:00,4,5.5,106.6
23/7/20,19:10:00,4,5.9,94.6
23/7/20,19:20:00,4,5.1,93.1
23/7/20,19:30:00,4,5.5,105.3
23/7/20,19:40:00,4,6.1,112
23/7/20,19:50:00,4,5.9,113
23/7/20,20:00:00,4,5.9,107.6
23/7/20,20:10:00,4,6.2,112
23/7/20,20:20:00,4,6.5,117.4
23/7/20,20:30:00,4,5.4,110.8
23/7/20,20:40:00,4,6.5,110.4
23/7/20,20:50:00,4,6.1,113.1
23/7/20,21:00:00,4,5.8,116.1
23/7/20,21:10:00,4,6,116.1
23/7/20,21:20:00,4,6.1,120.1
23/7/20,21:30:00,4,5.4,120
23/7/20,21:40:00,4,4.8,118.2
23/7/20,21:50:00,4,4.8,113.1
23/7/20,22:00:00,4,6.2,112.8
23/7/20,22:10:00,4,8.5,106.4
23/7/20,22:20:00,4,9.9,102.9
23/7/20,22:30:00,4,9.3,105
23/7/20,22:40:00,4,9.9,109.7
23/7/20,22:50:00,4,9.3,113.4
23/7/20,23:00:00,4,9.9,113
23/7/20,23:10:00,4,9.4,117.1
23/7/20,23:20:00,4,8.6,120.2
23/7/20,23:30:00,4,8.5,120.9
23/7/20,23:40:00,4,7.8,118.1
23/7/20,23:50:00,4,8.4,118.8
24/7/20,0:00:00,4,7.9,114.8
24/7/20,0:10:00,4,6.5,116.4
24/7/20,0:20:00,4,5.7,114.2
24/7/20,0:30:00,4,5.2,119.1
24/7/20,0:40:00,4,6.8,108.5
24/7/20,0:50:00,4,7.3,112.5
24/7/20,1:00:00,4,7.8,113.8
24/7/20,1:10:00,4,7.6,112.2
24/7/20,1:20:00,4,7.9,110.7
24/7/20,1:30:00,4,9,113
24/7/20,1:40:00,4,7.6,115.7
24/7/20,1:50:00,4,8.2,114.5
24/7/20,2:00:00,4,7.9,119.7
24/7/20,2:10:00,4,8.4,113.3
24/7/20,2:20:00,4,7.8,116.4
24/7/20,2:30:00,4,7.8,122.5
24/7/20,2:40:00,4,5.7,128.5
24/7/20,2:50:00,4,5.8,123.7
24/7/20,3:00:00,4,6.3,116.9
24/7/20,3:10:00,4,6.5,125.5
24/7/20,3:20:00,4,5.7,126.7
24/7/20,3:30:00,4,5.3,128.9
24/7/20,3:40:00,4,5.5,129
24/7/20,3:50:00,4,6.8,121
24/7/20,4:00:00,4,8.1,122.5
24/7/20,4:10:00,4,6.7,116.3
24/7/20,4:20:00,4,7.2,117.6
24/7/20,4:30:00,4,6.9,117.7
24/7/20,4:40:00,4,8.1,106
24/7/20,4:50:00,4,8.2,112.1
24/7/20,5:00:00,4,7.5,111.7
24/7/20,5:10:00,4,9.1,114.1
24/7/20,5:20:00,4,8.7,113.8
24/7/20,5:30:00,4,9.7,115
24/7/20,5:40:00,4,9.8,116.5
24/7/20,5:50:00,4,8.7,111.5
24/7/20,6:00:00,4,9,111.6
24/7/20,6:10:00,4,9.1,106
24/7/20,6:20:00,4,9.5,102.2
24/7/20,6:30:00,4,9.4,102.4
24/7/20,6:40:00,4,10.3,99.4
24/7/20,6:50:00,4,11.1,102.7
24/7/20,7:00:00,4,12.2,102
24/7/20,7:10:00,4,10.8,97.2
24/7/20,7:20:00,4,10,95.9
24/7/20,7:30:00,4,12,96.2
24/7/20,7:40:00,4,13.4,106.4
24/7/20,7:50:00,4,14.1,103.7
24/7/20,8:00:00,4,13.1,107.1
24/7/20,8:10:00,4,14.8,101.5
24/7/20,8:20:00,4,15.5,109
24/7/20,8:30:00,4,15.3,113
24/7/20,8:40:00,4,16.4,110.9
24/7/20,8:50:00,4,13.7,115.2
24/7/20,9:00:00,4,14.5,109.1
24/7/20,9:10:00,4,15.8,112
24/7/20,9:20:00,4,16.6,103.9
24/7/20,9:30:00,4,17.1,102.8
24/7/20,9:40:00,4,16.3,103
24/7/20,9:50:00,4,17.7,106.2
24/7/20,10:00:00,4,18.6,102.4
24/7/20,10:10:00,4,17.3,99.2
24/7/20,10:20:00,4,17.3,107
24/7/20,10:30:00,4,17.8,106.8
24/7/20,10:40:00,4,19,106.4
24/7/20,10:50:00,4,16.5,102.7
24/7/20,11:00:00,4,18.5,104
24/7/20,11:10:00,4,19.7,105.6
24/7/20,11:20:00,4,19.3,101.6
24/7/20,11:30:00,4,20.2,103.6
24/7/20,11:40:00,4,22.2,101.6
24/7/20,11:50:00,4,20.6,99.1
24/7/20,12:00:00,4,20.9,96.3
24/7/20,12:10:00,4,21.4,99.4
24/7/20,12:20:00,4,18.8,99.2
24/7/20,12:30:00,4,19,97.2
24/7/20,12:40:00,4,19.3,100.7
24/7/20,12:50:00,4,19.7,107
24/7/20,13:00:00,4,16.3,115.4
24/7/20,13:10:00,4,15.4,112.2
24/7/20,13:20:00,4,14.4,106.9
24/7/20,13:30:00,4,16.1,98
24/7/20,13:40:00,4,18.1,101.3
24/7/20,13:50:00,4,16.4,92.1
24/7/20,14:00:00,4,16.1,94.3
24/7/20,14:10:00,4,16.8,91.2
24/7/20,14:20:00,4,15.9,96.5
